state,state_name,statefip,wrkyr,gini,branch_reform,ln_gini,D_branch
WA,Washington,53,1990,0.41866913,1985,-0.8706743368814502,1
WA,Washington,53,1991,0.41251522,1985,-0.8854821769183808,1
WA,Washington,53,1992,0.40793744,1985,-0.8966414496680661,1
WA,Washington,53,1993,0.40739527,1985,-0.8979713854679254,1
WA,Washington,53,1994,0.44102579,1985,-0.8186519245195986,1
WA,Washington,53,1995,0.43741214,1985,-0.8268794162092209,1
WA,Washington,53,1996,0.46074295,1985,-0.7749149836887146,1
WA,Washington,53,1997,0.44949585,1985,-0.7996286575936157,1
WA,Washington,53,1998,0.40589717,1985,-0.9016554273222214,1
WA,Washington,53,1999,0.42289683,1985,-0.8606270303936941,1
WA,Washington,53,2000,0.46558759,1985,-0.764455036700196,1
WA,Washington,53,2001,0.45018962,1985,-0.7980864071946776,1
WA,Washington,53,2002,0.44892025,1985,-0.8009100239421404,1
WA,Washington,53,2003,0.43549943,1985,-0.8312617915308493,1
WA,Washington,53,2004,0.4609037,1985,-0.7745661515161458,1
WA,Washington,53,2005,0.43955833,1985,-0.8219848516644301,1
WA,Washington,53,2006,0.43740422,1985,-0.826897522866486,1
WI,Wisconsin,55,1976,0.39507246,1990,-0.9286860878666572,0
WI,Wisconsin,55,1977,0.38516089,1990,-0.9540941358847145,0
WI,Wisconsin,55,1978,0.43370432,1990,-0.8353922673880271,0
WI,Wisconsin,55,1979,0.41917852,1990,-0.869458387746157,0
WI,Wisconsin,55,1980,0.40716052,1990,-0.8985477732596052,0
WI,Wisconsin,55,1981,0.42684704,1990,-0.8513295500701888,0
WI,Wisconsin,55,1982,0.45968944,1990,-0.777204147936958,0
WI,Wisconsin,55,1983,0.42859533,1990,-0.8472420919422923,0
WI,Wisconsin,55,1984,0.41932327,1990,-0.8691131290880022,0
WI,Wisconsin,55,1985,0.43710536,1990,-0.8275810145479257,0
WI,Wisconsin,55,1986,0.43707246,1990,-0.827656285274917,0
WI,Wisconsin,55,1987,0.431633,1990,-0.8401795888361567,0
WI,Wisconsin,55,1988,0.40813941,1990,-0.8961464717646405,0
WI,Wisconsin,55,1989,0.42216125,1990,-0.8623679289264401,0
WI,Wisconsin,55,1990,0.37897319,1990,-0.9702898151880963,1
WI,Wisconsin,55,1991,0.3739979,1990,-0.9835050965566312,1
WI,Wisconsin,55,1992,0.38272536,1990,-0.9604376227412718,1
WI,Wisconsin,55,1993,0.37960166,1990,-0.9686328392316899,1
WI,Wisconsin,55,1994,0.40691644,1990,-0.8991474217432421,1
WI,Wisconsin,55,1995,0.41408306,1990,-0.8816886972606086,1
WI,Wisconsin,55,1996,0.39410508,1990,-0.9311377047348472,1
WI,Wisconsin,55,1997,0.38908795,1990,-0.9439498683737713,1
WI,Wisconsin,55,1998,0.38888788,1990,-0.9444642031299307,1
WI,Wisconsin,55,1999,0.42113972,1990,-0.8647906238740141,1
WI,Wisconsin,55,2000,0.40160304,1990,-0.9122911409121522,1
WI,Wisconsin,55,2001,0.39716816,1990,-0.9233955111520897,1
WI,Wisconsin,55,2002,0.40232643,1990,-0.9104915049434987,1
WI,Wisconsin,55,2003,0.4016836,1990,-0.9120905649377528,1
WI,Wisconsin,55,2004,0.4025321,1990,-0.9099804337507099,1
WI,Wisconsin,55,2005,0.42419916,1990,-0.8575522170515353,1
WI,Wisconsin,55,2006,0.41180518,1990,-0.8872049055457553,1
WV,West Virginia,54,1976,0.38214812,1987,-0.9619469968395593,0
WV,West Virginia,54,1977,0.36745578,1987,-1.0011522940996758,0
WV,West Virginia,54,1978,0.43784678,1987,-0.8258862471576519,0
WV,West Virginia,54,1979,0.46049297,1987,-0.7754576894185031,0
WV,West Virginia,54,1980,0.44698089,1987,-0.8052394369602995,0
WV,West Virginia,54,1981,0.43703756,1987,-0.8277361379232565,0
WV,West Virginia,54,1982,0.53208339,1987,-0.6309550538038948,0
WV,West Virginia,54,1983,0.4822205,1987,-0.7293538006588549,0
WV,West Virginia,54,1984,0.46158382,1987,-0.7730916163956504,0
WV,West Virginia,54,1985,0.45020214,1987,-0.7980585970778885,0
WV,West Virginia,54,1986,0.4638963,1987,-0.7680942431131121,0
WV,West Virginia,54,1987,0.45828307,1987,-0.7802682290178161,1
WV,West Virginia,54,1988,0.45411345,1987,-0.7894082222902202,1
WV,West Virginia,54,1989,0.45261905,1987,-0.7927044565226412,1
WV,West Virginia,54,1990,0.43767071,1987,-0.8262884550047471,1
WV,West Virginia,54,1991,0.43883052,1987,-0.8236419996725263,1
WV,West Virginia,54,1992,0.44741407,1987,-0.8042707820522469,1
WV,West Virginia,54,1993,0.45817512,1987,-0.7805038098695717,1
WV,West Virginia,54,1994,0.45624876,1987,-0.7847170918973483,1
WV,West Virginia,54,1995,0.46757337,1987,-0.7601990013909029,1
WV,West Virginia,54,1996,0.48066002,1987,-0.7325950779176038,1
WV,West Virginia,54,1997,0.47678649,1987,-0.7406864983639767,1
WV,West Virginia,54,1998,0.43946776,1987,-0.8221909206340566,1
WV,West Virginia,54,1999,0.45701423,1987,-0.7830407507171254,1
WV,West Virginia,54,2000,0.41124898,1987,-0.8885564571487924,1
WV,West Virginia,54,2001,0.45504498,1987,-0.7873590077743748,1
WV,West Virginia,54,2002,0.45020136,1987,-0.7980603296344589,1
WV,West Virginia,54,2003,0.4531534,1987,-0.7915245794751786,1
WV,West Virginia,54,2004,0.43416896,1987,-0.8343215118869632,1
WV,West Virginia,54,2005,0.4352887,1987,-0.8317457898694894,1
WV,West Virginia,54,2006,0.45633054,1987,-0.7845378636369243,1
WY,Wyoming,56,1976,0.42637491,1988,-0.8524362493251437,0
WY,Wyoming,56,1977,0.3995837,1988,-0.9173320238304964,0
WY,Wyoming,56,1978,0.41768146,1988,-0.8730361943870028,0
WY,Wyoming,56,1979,0.43545586,1988,-0.8313618425909592,0
WY,Wyoming,56,1980,0.42423984,1988,-0.857456323298346,0
WY,Wyoming,56,1981,0.42646641,1988,-0.8522216724790053,0
WY,Wyoming,56,1982,0.46054968,1988,-0.775334546369543,0
WY,Wyoming,56,1983,0.46512264,1988,-0.7654541662330872,0
WY,Wyoming,56,1984,0.45443267,1988,-0.7887055171526192,0
WY,Wyoming,56,1985,0.45518935,1988,-0.7870417927530284,0
WY,Wyoming,56,1986,0.46225274,1988,-0.7716434812040769,0
WY,Wyoming,56,1987,0.45817462,1988,-0.7805049011559619,0
WY,Wyoming,56,1988,0.43833825,1988,-0.8247644063712509,1
WY,Wyoming,56,1989,0.43009192,1988,-0.8437563256976724,1
WY,Wyoming,56,1990,0.43431902,1988,-0.8339759457882976,1
WY,Wyoming,56,1991,0.42950851,1988,-0.8451137240172131,1
WY,Wyoming,56,1992,0.42710447,1988,-0.850726635256447,1
WY,Wyoming,56,1993,0.42635566,1988,-0.852481398404303,1
WY,Wyoming,56,1994,0.4266344,1988,-0.8518278385962983,1
WY,Wyoming,56,1995,0.45875856,1988,-0.7792312203868965,1
WY,Wyoming,56,1996,0.41553771,1988,-0.8781819106821597,1
WY,Wyoming,56,1997,0.46324983,1988,-0.7694887807892123,1
WY,Wyoming,56,1998,0.43200782,1988,-0.8393115890500115,1
WY,Wyoming,56,1999,0.41107199,1988,-0.8889869216734487,1
WY,Wyoming,56,2000,0.4542332,1988,-0.7891445564294087,1
WY,Wyoming,56,2001,0.39978698,1988,-0.9168234237292718,1
WY,Wyoming,56,2002,0.4093695,1988,-0.8931371077973764,1
WY,Wyoming,56,2003,0.40480387,1988,-0.9043526007779006,1
WY,Wyoming,56,2004,0.41407901,1988,-0.8816984779548633,1
WY,Wyoming,56,2005,0.44283602,1988,-0.8145557354759336,1
WY,Wyoming,56,2006,0.42276135,1988,-0.8609474435449254,1
